CP,MA,MACD,K,D,R,Trend
382.6000061035156,397.0466674804687,-2.6578271443273707,22.129451887662167,11.435940652049252,77.87054811233783,0.0
387.1000061035156,395.56000162760415,-2.6865954295384995,31.524025109790028,20.041768949411534,68.47597489020997,0.0
389.29998779296875,394.4666687011719,-2.503021097373903,36.11688934732513,29.92345544825911,63.88311065267487,0.0
389.8999938964844,393.6200012207031,-2.2828068619516557,37.36951185248094,35.003475436532035,62.63048814751906,1.0
388.8999938964844,393.34666748046874,-2.164031528080102,35.2818289142303,36.25607670467879,64.7181710857697,1.0
382.70001220703125,392.72666625976564,-2.5408980362786338,22.338232923692665,31.66319123013464,77.66176707630733,1.0
379.70001220703125,390.65333455403646,-3.0465239553939227,16.07518410894076,24.56508198228791,83.92481589105924,1.0
372.1000061035156,388.27333577473956,-4.014219689962545,0.26043260263325413,12.891283211755558,99.73956739736674,0.0
373.0,385.7800028483073,-4.654845385532212,5.9233849615393614,7.419667224371126,94.07661503846064,1.0
365.3999938964844,384.4066691080729,-5.709981726381102,-7.876779975439605,-0.564320803755663,107.8767799754396,0.0
365.6000061035156,382.40000203450523,-6.45562909114193,4.545436530348158,0.8640138388159716,95.45456346965184,0.0
368.29998779296875,380.6733357747396,-6.750874167039285,13.311614321072792,3.3267569586604484,86.6883856789272,1.0
367.29998779296875,379.3000020345052,-6.985030575026826,13.437461853027344,10.431504234816098,86.56253814697266,1.0
361.0,378.14666748046875,-7.591448090980066,2.0173255353766324,9.588800569825588,97.98267446462337,1.0
360.3999938964844,376.53333333333336,-8.027913035201266,0.28820192603667383,5.24766310481355,99.71179807396332,1.0
359.6000061035156,375.55333251953124,-8.342203250936734,-0.2833035073613957,0.6740746513506369,100.2833035073614,1.0
356.79998779296875,374.01999918619794,-8.716737464665584,2.051250751201923,0.6853830566257337,97.94874924879808,1.0
356.5,371.9999979654948,-8.934770561873279,1.2820512820512822,1.0166661752972699,98.71794871794872,0.0
359.6000061035156,369.81333211263023,-8.75647953220431,9.230784880809296,4.188028971354167,90.7692151191907,1.0
358.8999938964844,367.7933329264323,-8.572845317130486,8.529393813189339,6.347409992016639,91.47060618681066,1.0
356.29998779296875,365.7933329264323,-8.538684007969835,1.0908647017045454,6.2836811319010595,98.90913529829545,1.0
354.8999938964844,364.0333312988281,-8.526292934039645,3.900729175008495,4.506995896634126,96.0992708249915,0.0
355.5,362.37999674479164,-8.371555361488674,6.028409472132702,3.673334449615247,93.97159052786729,0.0
359.70001220703125,361.27332967122396,-7.819876171476267,20.922063333686847,10.283733993609347,79.07793666631315,0.0
362.0,360.38666381835935,-7.115058678192952,29.078044884628454,18.676172563482666,70.92195511537155,0.0
362.8999938964844,360.1599975585938,-6.409973565750647,32.26951122115711,27.42320647982414,67.73048877884288,1.0
360.79998779296875,359.97999674479166,-5.952030177470931,24.822684290380042,28.723413465388536,75.17731570961996,0.0
362.3999938964844,359.47999674479166,-5.397777404293549,30.496462343272825,29.19621928493666,69.50353765672718,1.0
360.6000061035156,359.15333048502606,-5.045609415581794,61.261392535569456,38.860179723074104,38.738607464430544,1.0
360.3999938964844,359.1266642252604,-4.728149892045678,59.45948175132312,50.4057788767218,40.54051824867688,0.0
362.70001220703125,359.1266642252604,-4.242068748923373,80.18035603821569,66.96707677503609,19.819643961784315,0.0
367.3999938964844,359.3333312988281,-3.4379659664190285,105.4262043774899,81.6886807223429,-5.426204377489898,1.0
366.0,360.0399983723958,-2.880472234359786,79.22073289631174,88.2757644373391,20.779267103688262,1.0
361.6000061035156,360.67333170572914,-2.7618601655502175,50.64938925307355,78.43210884229173,49.35061074692645,0.0
361.6000061035156,360.8066650390625,-2.637456292089098,50.64938925307355,60.17317046748627,49.35061074692645,0.0
364.1000061035156,360.9866658528646,-2.310502188470423,66.88312975102451,56.06063608572387,33.11687024897548,1.0
356.79998779296875,361.5066670735677,-2.610348699713427,15.068361436666645,44.200293480254906,84.93163856333335,0.0
359.8999938964844,361.6333333333333,-2.568229682318929,44.97038535158366,42.30729217975827,55.02961464841634,0.0
365.1000061035156,361.9266662597656,-2.0911470888441954,75.73964390191051,45.25946356338694,24.260356098089495,0.0
367.5,362.2866658528646,-1.5020811895208226,86.3636757716523,69.0245683417155,13.6363242283477,0.0
367.5,362.65333251953126,-1.023444588176119,86.3636757716523,82.8223318150717,13.6363242283477,0.0
376.3999938964844,362.959999593099,0.07318980733407443,99.58675184681697,90.77136779670718,0.4132481531830322,1.0
375.3999938964844,364.0,0.8517701478923527,89.88324953867418,91.94455905238114,10.116750461325816,0.0
379.6000061035156,364.8666666666667,1.7871059167209182,98.555979349414,96.00866024496838,1.4440206505860034,1.0
376.6000061035156,366.1333333333333,2.260236722307752,86.17024039616561,91.53648976141794,13.829759603834392,1.0
376.5,367.2133341471354,2.597187872588961,85.81560897692569,90.18060957416844,14.184391023074308,1.0
374.8999938964844,368.1333333333333,2.7039475419295513,59.94694638136113,77.31093191815081,40.05305361863887,0.0
376.79998779296875,368.6333333333333,2.908343405184553,64.98671635822606,70.24975723883763,35.01328364177394,0.0
378.20001220703125,369.35333251953125,3.147021958939888,68.70030776603306,64.54465683520675,31.299692233966944,0.0
380.1000061035156,370.459999593099,3.4497237924115325,73.74007774289798,69.14236728905236,26.259922257102012,1.0
379.79998779296875,371.6933329264323,3.62363717229681,72.94427346331497,71.79488632408201,27.055726536685032,0.0
380.20001220703125,372.73999837239586,3.7505098628182054,74.00534583609233,73.56323234743509,25.994654163907672,0.0
382.1000061035156,374.3,3.9587371549654335,75.69232647235577,74.21398192392103,24.30767352764423,0.0
382.29998779296875,375.7800008138021,4.092717337373699,69.56515445761914,73.08760892202241,30.434845542380856,0.0
383.0,376.9266662597656,4.206888341959598,70.71128959146019,71.98959017381169,29.288710408539817,1.0
379.0,377.959999593099,3.9293084926527513,53.974883643723146,64.75044256426749,46.025116356276854,1.0
370.20001220703125,378.72666625976564,2.9650596301652286,-9.999932183159721,38.2287470173412,109.99993218315973,1.0
363.1000061035156,378.31333414713544,1.6094218905550406,-7.5999755859375,12.124991958208641,107.5999755859375,0.0
363.79998779296875,377.4933349609375,0.5848105553689606,9.655130320581897,-2.648259149505108,90.34486967941811,1.0
363.20001220703125,376.44000040690105,-0.272473421280381,7.586248989762931,3.2138012414691093,92.41375101023706,0.0
363.6000061035156,375.5466674804687,-0.9091212013142353,8.965538287984915,8.735639199443247,91.03446171201509,1.0
362.3999938964844,374.68666788736977,-1.4932864335106046,5.384591909555288,7.31212639576771,94.61540809044472,0.0
362.6000061035156,373.85333455403645,-1.9179928475364818,6.15386962890625,6.834666608815485,93.84613037109375,0.0
363.29998779296875,372.9066691080729,-2.1730435744945567,8.846106896033653,6.794856144831731,91.15389310396634,0.0
364.20001220703125,371.9133341471354,-2.2763087939297293,12.3077392578125,9.102571927584135,87.6922607421875,1.0
362.29998779296875,370.85333455403645,-2.482842650803491,4.9999530498798075,8.717933067908653,95.0000469501202,0.0
362.70001220703125,369.68666788736977,-2.5844516435195715,6.538508488581731,7.948733598758012,93.46149151141827,1.0
359.6000061035156,368.52000122070314,-2.8819013224975265,0.0,3.8461538461538463,100.0,0.0
361.70001220703125,367.02000122070314,-2.914581908054572,13.356242409800737,6.631583632794157,86.64375759019926,0.0
365.29998779296875,365.64666951497395,-2.619794207170571,27.77777777777778,13.71134006252617,72.22222222222223,0.0
370.8999938964844,364.4666687011719,-1.9122558440075181,59.00900405526153,33.38100808094668,40.99099594473847,0.0
370.8999938964844,363.9266682942708,-1.336124581198817,76.60819548375699,54.46499243893209,23.39180451624302,0.0
371.8999938964844,363.97333374023435,-0.7897411179588971,82.45614661281773,72.69111538394542,17.543853387182264,1.0
370.3999938964844,364.55999959309895,-0.4723211268968157,57.27275501598012,72.11236570418494,42.72724498401988,1.0
367.1000061035156,365.0,-0.4814945632314789,42.2728105024858,60.667237377094544,57.7271894975142,0.0
368.3999938964844,365.25999959309894,-0.37949188099776165,48.18184592507102,49.24247048117898,51.81815407492898,1.0
364.79998779296875,365.5799987792969,-0.5824305298871764,31.818181818181817,40.75761274857954,68.18181818181819,1.0
363.0,365.73999837239586,-0.8783794316768194,23.636419122869317,34.54548228870738,76.36358087713069,0.0
363.20001220703125,365.76666463216145,-1.0842828176271269,24.54556551846591,26.666722153172348,75.4544344815341,1.0
357.29998779296875,365.75999959309894,-1.7039038531245296,5.462136385434645,17.88137367558996,94.53786361456535,0.0
361.20001220703125,365.2999979654948,-1.8588311629693521,30.33712231613718,20.114941406679247,69.66287768386282,0.0
363.79998779296875,365.22666625976564,-1.7516242374684907,40.07486527108657,25.291374657552797,59.92513472891343,0.0
368.0,365.2999979654948,-1.3126249689229326,55.80525885667587,42.07241548129988,44.19474114332413,0.0
368.0,365.85999755859376,-0.9537209839493812,55.80525885667587,50.56179432814611,44.19474114332413,0.0
370.6000061035156,366.2799967447917,-0.4542518936304418,65.54311610974906,59.05121127436693,34.45688389025094,0.0
376.70001220703125,366.6333312988281,0.42885687648544035,88.38959658477206,69.91265718373234,11.610403415227939,0.0
380.79998779296875,367.01999918619794,1.442927533699617,95.84770774924894,83.26014014792335,4.15229225075106,1.0
378.8999938964844,367.67999877929685,2.0694172530658648,89.2733330165418,91.1702124501876,10.726666983458202,0.0
380.1000061035156,368.14666544596355,2.632401143693528,93.10344827586206,92.74149634721759,6.896551724137931,0.0
384.1000061035156,368.7933329264323,3.3625748341432313,97.17870197905097,93.18516109048494,2.8212980209490297,0.0
388.3999938964844,369.9266662597656,4.239347266451546,96.44803799521225,95.57672941670842,3.551962004787757,1.0
387.79998779296875,371.25999959309894,4.830101850270751,94.0379063118467,95.8882154287033,5.962093688153306,1.0
386.8999938964844,372.7933329264323,5.166105480036094,89.65518357910653,93.38037596205515,10.344816420893462,1.0
386.6000061035156,374.3866658528646,5.346552540042353,88.85945960385412,90.85084983160245,11.140540396145878,0.0
387.3999938964844,375.94666544596356,5.4908157581183445,90.98144417020885,89.83202911772317,9.018555829791161,0.0
389.8999938964844,377.9533325195313,5.740699296404443,90.8814572749189,90.24078701632727,9.118542725081094,1.0
383.0,379.8666646321615,5.320629059200712,67.00002034505208,82.95430726339328,32.999979654947914,1.0
377.70001220703125,381.14666544596355,4.508089202588337,42.42429847123082,66.7685920304006,57.57570152876918,1.0
375.3999938964844,381.7933329264323,3.636632421750562,33.712105886772825,47.712141567685244,66.28789411322718,1.0
373.79998779296875,382.2866658528646,2.7847882185715207,17.316012740755223,31.15080569958629,82.68398725924477,0.0
375.0,382.4999979654948,2.1813809053189743,21.834066954784664,24.287395194104235,78.16593304521534,1.0
366.6000061035156,382.38666381835935,1.0136818629620166,-5.62246682591372,11.175870956542056,105.62246682591372,1.0
358.20001220703125,381.43999837239585,-0.5828189723700916,-3.2737362682276645,4.312621286881093,103.27373626822767,1.0
353.8999938964844,380.05999959309895,-2.1700183071910715,3.465331950473891,-1.810290381222498,96.5346680495261,0.0
363.79998779296875,378.31333211263023,-2.599077893360402,31.205639476915575,10.465745053053935,68.79436052308442,0.0
374.1000061035156,376.9599975585937,-2.0839626851775392,55.55557158791013,30.075514338433198,44.44442841208987,0.0
381.1000061035156,376.0066650390625,-1.0982289729524837,72.10403972047911,52.9550835951016,27.895960279520896,1.0
376.6000061035156,375.55999959309895,-0.672389409551613,61.465738778113334,63.04178336216753,38.534261221886666,0.0
