Number-in-hand,Price,Cash,Return,Action
0,19.48,5428.216749999965,-0.0029913305532378704,1
278,19.71,12.776749999991186,-0.0034311410521342114,0
278,19.95,12.776749999991186,-0.003619274913322799,0
278,20.03,12.776749999991186,-0.003579072534510111,2
0,20.02,5581.116749999991,-0.004633008932572955,1
278,20.0977,15.556749999962161,-0.004797182440198039,0
278,20.1144919,15.556749999962161,-0.005091748315172611,0
278,20.12,15.556749999962161,-0.004063577320414796,2
0,19.76,5608.916749999963,-0.002849884545284725,1
283,19.78,16.836749999924596,-0.0015630953575172777,2
0,19.57,5614.576749999926,-0.002598088563602962,1
286,19.75,17.556749999932983,-0.0034250642795569885,2
0,19.64964,5666.056749999933,-0.0023333487954515695,0
0,19.630344360000002,5666.056749999933,-0.002035005729497846,0
0,19.62,5666.056749999933,-0.0009655826490390914,1
288,19.86,15.496749999958869,0.00167670900437748,0
288,21.41,15.496749999958869,0.003328963331660631,0
288,21.46,15.496749999958869,0.005835673633205711,0
288,21.7696,15.496749999958869,0.005835770142603915,0
288,21.894162400000003,15.496749999958869,0.004848860683553477,0
288,21.9228109,15.496749999958869,0.005988804612718758,0
288,21.94,15.496749999958869,0.0075130474932600475,0
288,22.48,15.496749999958869,0.005933127407269292,0
288,22.63,15.496749999958869,0.005534142208592408,0
288,22.8,15.496749999958869,0.004394724714718627,0
288,23.15,15.496749999958869,0.003561267577707123,2
0,22.988,6682.696749999959,0.001464288106890304,0
0,22.93028,6682.696749999959,-0.0011680333511051052,0
0,22.91,6682.696749999959,-0.001751043874745296,1
291,23.23,15.886749999985422,-0.0013296759253383843,0
291,23.5,15.886749999985422,-0.0009584923836591562,0
291,23.61,15.886749999985422,-0.0017805812027420578,2
0,23.25,6886.396749999985,-0.0010845657627287636,0
0,22.95257,6886.396749999985,-0.0008227273985497956,0
0,22.80332825,6886.396749999985,0.0002147336745418102,0
0,22.76,6886.396749999985,-0.0007223145369453011,1
302,23.03,12.876749999939793,0.0005592532173297029,0
302,23.41,12.876749999939793,0.00016501591511132696,0
302,23.7,12.876749999939793,8.082441337141839e-05,2
0,23.41,7170.276749999939,-0.0022363200717347197,1
306,23.562260000000002,6.816749999967634,-0.0039763784097825786,0
306,23.6112362,6.816749999967634,-0.0036780354632515153,0
306,23.64,6.816749999967634,-0.003933380516991323,2
0,23.55,7240.656749999967,-0.003257806067086794,1
307,23.88,10.806749999930116,-0.0022333566069297774,2
0,23.54,7341.96674999993,-0.0020547971448006143,0
0,23.22,7341.96674999993,-0.004151500970665406,0
0,22.99608,7341.96674999993,-0.0036797007540825865,0
0,22.89320352,7341.96674999993,-0.0035503742988384447,0
0,22.86,7341.96674999993,-0.0018048410256040974,0
0,22.61,7341.96674999993,-0.0011171249746183818,1
324,22.68,16.326749999968754,0.0007489986282663997,2
0,22.5,7364.646749999968,0.0005237259273799812,0
0,22.21,7364.646749999968,0.0003741430263447487,1
331,22.3987,13.136749999957026,0.0015473283737318937,0
331,22.471712800000002,13.136749999957026,0.0018698260578929745,0
331,22.499547594400003,13.136749999957026,0.0036056072142929842,0
331,22.51,13.136749999957026,0.0038609879424173627,2
0,22.0,7463.946749999957,0.0032469453212185537,1
339,22.09,5.946749999957319,0.003436198574756505,2
0,21.73,7494.4567499999575,0.0033156787822726163,1
344,21.797,19.33675000002245,0.0007506364809097327,0
344,21.822937999999997,19.33675000002245,0.0009828322773313572,0
344,21.83,19.33675000002245,0.0001865478828896213,0
344,22.06,19.33675000002245,-0.0038812538585162107,2
0,21.82,7607.976750000022,-0.004346281820332583,0
0,21.76,7607.976750000022,-0.004718479592169715,0
0,21.38,7607.976750000022,-0.006506190219104658,1
355,21.38784,18.076749999988348,-0.005678047020624246,0
355,21.38925696,18.076749999988348,-0.0058070800240547695,0
355,21.39,18.076749999988348,-0.0050156772237059345,0
355,21.82,18.076749999988348,-0.002047725795942861,2
0,21.42,7764.176749999989,-0.003479259783518511,0
0,21.42,7764.176749999989,-0.003884803462560295,0
0,21.19,7764.176749999989,-0.003606314816796005,1
366,21.28152,8.636750000048771,-0.004675241877470592,0
366,21.3117268,8.636750000048771,-0.004795875080993273,0
366,21.32,8.636750000048771,-0.0032968819368835523,0
366,21.65,8.636750000048771,-0.0003552966294002712,2
