Number-in-hand,Price,Cash,Return,Action
0,35.7,3111.518200000006,-0.004625260020342887,0
0,35.65,3111.518200000006,-0.003878907399690884,0
0,35.28496,3111.518200000006,-0.0012813698905317853,0
0,35.158114,3111.518200000006,-0.0022829826829828233,0
0,35.11,3111.518200000006,-0.0013578709341760524,0
0,34.28,3111.518200000006,-0.003322146827379184,1
90,34.7,26.3182000000011,-0.0019895070330643934,2
0,34.33,3149.3182000000015,-0.0030127081262038653,1
91,34.52,25.288200000005546,-0.004198007224088285,0
91,34.60112,25.288200000005546,-0.004379089712279399,0
91,34.630629920000004,25.288200000005546,-0.0030412140528036234,0
91,34.64,25.288200000005546,-0.002874006316607071,0
91,34.72,25.288200000005546,-0.001614092103381508,0
91,35.76,25.288200000005546,0.0016974519427608848,0
91,36.02,25.288200000005546,0.0025588349567469033,0
91,36.97,25.288200000005546,0.007554467921896134,2
0,36.86808,3389.5582000000054,0.0060606449079689245,0
0,36.83997696,3389.5582000000054,0.007056397851014372,0
0,36.83325248896,3389.5582000000054,0.006486217120219755,0
0,36.83,3389.5582000000054,0.006242667897499404,1
92,37.56,1.198200000009649,0.008120110608250469,0
92,37.58,1.198200000009649,0.008146291029108474,0
92,37.63,1.198200000009649,0.008048571481319659,0
92,37.99556,1.198200000009649,0.006063936048923867,0
92,38.11046336,1.198200000009649,0.005641453355263057,0
92,38.15,1.198200000009649,0.0031418984781925404,0
92,38.29,1.198200000009649,0.0037842629456700297,0
92,38.6,1.198200000009649,0.004666869049104083,0
92,39.51,1.198200000009649,0.007015276700587447,2
0,39.34,3636.1182000000094,0.006592908250393917,1
92,40.22592,16.838200000005116,0.0068571909625503216,0
92,40.390946400000004,16.838200000005116,0.007213366685794899,0
92,40.46,16.838200000005116,0.0072512227134253465,0
92,40.54,16.838200000005116,0.006481983022930189,0
92,41.11,16.838200000005116,0.007576252760934624,0
92,41.27,16.838200000005116,0.007861008603402442,0
92,41.76,16.838200000005116,0.008675017808517982,2
0,41.64712,3858.7582000000048,0.007597994209219294,0
0,41.60502256,3858.7582000000048,0.005166709017146563,0
0,41.59,3858.7582000000048,0.005561794079390716,0
0,40.98,3858.7582000000048,0.001857257884518803,1
94,41.05,6.638200000003238,0.0016185175055168685,2
0,40.54,3865.338200000003,0.00019753092842542935,0
0,40.36,3865.338200000003,-0.0004449945538446048,0
0,40.01735,3865.338200000003,-0.0026938290838189227,0
0,39.8792549,3865.338200000003,-0.003427958239604478,0
0,39.81,3865.338200000003,-0.004782080656215737,1
97,41.28,3.7682000000074254,-0.0008854097389671244,0
